ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Block,ans,answer,ce,cf,cfi,co,color1,color2,color3,color4,color5,color6,color7,color8,cs,cse,ct,cth,danswer,dce,dcf,dcfi,dco,dcs,dcse,dct,dcth,difcolor,difcolor1,dresc,encoding,exp1,exp1.Cycle,exp1.Sample,exp2,exp2.Cycle,exp2.Sample,memorizing,prac,prac.Cycle,prac.Sample,pracresp.ACC,Procedure,resc,resp.ACC,resp.CRESP,resp.RESP,resp.RT,respcolor,Running,samecolor,samecolor1
finals,2,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:56:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">9754630403</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:56:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1164896451,12-28-2020,10:56:53,上午 02:56:53,129,n,x,gray,red,yellow,green,cyan,olive,blue,gray,green,magenta,navy,yellow,purple,blue,magenta,maroon,n,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,500,,,,10,5,59,1500,,,,,wkproc,green,1,n,n,1171,maroon,exp2,15,
finals,2,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:56:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117802</Frequency><Timestamp dt:dt=""r8"">9754630403</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:56:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1164896451,12-28-2020,10:56:53,上午 02:56:53,130,x,x,green,red,magenta,blue,blue,purple,black,red,magenta,cyan,olive,green,cyan,olive,purple,black,n,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,500,,,,4,5,60,1500,,,,,wkproc,cyan,1,x,x,918,cyan,exp2,16,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,1,x,n,olive,red,navy,maroon,gray,blue,cyan,green,navy,olive,red,maroon,green,gray,yellow,purple,x,maroon,green,navy,gray,olive,red,blue,cyan,24,,purple,100,,,,,,,500,7,1,1,1,pracproc,purple,,,,,purple,prac,7,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,2,x,n,blue,green,black,purple,red,cyan,gray,blue,black,yellow,maroon,magenta,olive,magenta,red,cyan,x,magenta,blue,black,red,yellow,maroon,cyan,gray,4,,green,900,,,,,,,500,11,1,2,1,pracproc,cyan,,,,,green,prac,4,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,3,x,n,gray,red,yellow,green,red,green,yellow,magenta,maroon,black,cyan,purple,purple,blue,magenta,maroon,x,purple,magenta,maroon,red,black,cyan,green,yellow,14,,navy,500,,,,,,,500,9,1,3,1,pracproc,green,,,,,navy,prac,15,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,4,x,n,green,red,magenta,blue,gray,red,cyan,black,blue,yellow,purple,olive,cyan,olive,purple,black,x,olive,black,blue,gray,yellow,purple,red,cyan,20,,magenta,500,,,,,,,1500,10,1,4,1,pracproc,cyan,,,,,magenta,prac,16,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,5,n,n,gray,red,magenta,yellow,yellow,cyan,olive,red,magenta,maroon,blue,gray,maroon,blue,cyan,olive,x,magenta,blue,navy,black,green,yellow,gray,purple,13,,red,100,,,,,,,500,1,1,5,1,pracproc,maroon,,,,,maroon,prac,5,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,6,n,n,red,cyan,purple,navy,navy,blue,maroon,cyan,purple,gray,black,red,gray,black,blue,maroon,x,maroon,cyan,olive,black,green,gray,purple,red,3,,yellow,900,,,,,,,500,5,1,6,1,pracproc,blue,,,,,blue,prac,9,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,7,n,n,yellow,navy,red,purple,purple,olive,blue,navy,red,magenta,cyan,yellow,magenta,cyan,olive,blue,x,gray,olive,cyan,red,purple,blue,black,yellow,8,,magenta,500,,,,,,,1500,4,1,7,1,pracproc,magenta,,,,,magenta,prac,8,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,8,n,n,blue,black,green,purple,purple,maroon,red,black,green,navy,olive,blue,navy,olive,maroon,red,x,cyan,magenta,maroon,green,gray,yellow,olive,black,9,,blue,100,,,,,,,1500,2,1,8,0,pracproc,black,,,,,black,prac,24,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,9,n,n,green,gray,olive,yellow,yellow,cyan,navy,gray,olive,blue,black,green,blue,black,cyan,navy,x,navy,maroon,green,gray,blue,cyan,purple,red,7,,olive,500,,,,,,,500,3,1,9,1,pracproc,navy,,,,,navy,prac,13,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,10,n,n,black,navy,red,maroon,maroon,olive,green,navy,red,cyan,magenta,black,cyan,magenta,olive,green,x,yellow,gray,green,cyan,magenta,navy,olive,blue,17,,maroon,900,,,,,,,1500,6,1,10,0,pracproc,red,,,,,red,prac,23,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,11,n,n,maroon,black,green,olive,olive,navy,cyan,black,green,magenta,red,maroon,magenta,red,navy,cyan,x,cyan,purple,gray,maroon,red,green,black,olive,15,,yellow,100,2,1,1,,,,1500,,,,,wkproc,red,1,n,n,689,red,exp1,11,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,12,x,n,cyan,blue,black,red,blue,black,gray,yellow,magenta,green,maroon,navy,maroon,gray,navy,purple,x,navy,yellow,magenta,blue,green,maroon,black,gray,23,,cyan,100,7,1,2,,,,500,,,,,wkproc,blue,0,x,n,807,cyan,exp1,21,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,13,x,n,navy,olive,cyan,yellow,yellow,magenta,navy,olive,blue,maroon,purple,black,blue,magenta,purple,red,x,black,olive,blue,yellow,maroon,purple,magenta,navy,10,,gray,100,8,1,3,,,,1500,,,,,wkproc,magenta,0,x,n,691,gray,exp1,20,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,14,n,n,black,green,red,olive,olive,blue,gray,green,red,magenta,purple,black,magenta,purple,blue,gray,x,purple,navy,olive,green,maroon,red,magenta,yellow,18,,black,900,5,1,4,,,,500,,,,,wkproc,olive,1,n,n,699,olive,exp1,14,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,15,n,n,olive,black,gray,blue,blue,green,magenta,black,gray,purple,red,olive,purple,red,green,magenta,x,black,magenta,purple,gray,yellow,navy,blue,green,1,,red,500,3,1,5,,,,500,,,,,wkproc,olive,1,n,n,584,olive,exp1,2,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,16,x,n,green,gray,maroon,magenta,magenta,red,black,cyan,maroon,gray,yellow,blue,blue,yellow,red,purple,x,blue,cyan,maroon,magenta,gray,yellow,red,black,16,,green,900,12,1,6,,,,1500,,,,,wkproc,green,1,x,x,934,green,exp1,3,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,17,n,n,gray,maroon,purple,magenta,magenta,navy,olive,maroon,purple,yellow,black,gray,yellow,black,navy,olive,x,red,purple,yellow,green,cyan,maroon,magenta,black,2,,navy,500,4,1,7,,,,1500,,,,,wkproc,yellow,1,n,n,984,yellow,exp1,18,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,18,n,n,yellow,maroon,black,purple,purple,cyan,magenta,maroon,black,gray,navy,yellow,gray,navy,cyan,magenta,x,cyan,yellow,blue,olive,navy,green,gray,magenta,5,,maroon,900,6,1,8,,,,1500,,,,,wkproc,gray,1,n,n,817,gray,exp1,22,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,19,x,n,magenta,gray,olive,navy,black,yellow,blue,magenta,purple,navy,maroon,olive,black,purple,maroon,yellow,x,olive,magenta,purple,black,navy,maroon,yellow,blue,22,,gray,500,9,1,9,,,,500,,,,,wkproc,yellow,0,x,n,702,gray,exp1,6,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,20,x,n,purple,yellow,magenta,cyan,cyan,green,maroon,olive,yellow,black,gray,magenta,navy,black,maroon,gray,x,magenta,olive,yellow,cyan,black,gray,green,maroon,21,,blue,500,10,1,10,,,,1500,,,,,wkproc,gray,1,x,x,676,blue,exp1,10,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,21,x,n,red,yellow,gray,olive,navy,gray,green,purple,cyan,red,blue,maroon,purple,green,maroon,navy,x,maroon,purple,cyan,navy,red,blue,gray,green,19,,olive,900,11,1,11,,,,500,,,,,wkproc,purple,1,x,x,893,olive,exp1,19,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,22,n,n,purple,blue,red,maroon,maroon,black,navy,blue,red,olive,green,purple,olive,green,black,navy,x,green,purple,yellow,magenta,red,olive,navy,maroon,6,,black,100,1,1,12,,,,500,,,,,wkproc,black,0,n,x,841,black,exp1,12,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,23,x,n,yellow,green,navy,cyan,blue,green,olive,maroon,cyan,red,navy,gray,black,olive,gray,blue,x,gray,maroon,cyan,blue,red,navy,green,olive,12,,purple,500,9,2,13,,,,500,,,,,wkproc,navy,1,x,x,709,purple,exp1,1,
finals counterbalance,3,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3117841</Frequency><Timestamp dt:dt=""r8"">10062301971</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-28T02:59:52Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.002,1,1472569486,12-28-2020,10:59:52,上午 02:59:52,24,n,n,red,cyan,blue,gray,gray,yellow,magenta,cyan,blue,olive,maroon,red,olive,maroon,yellow,magenta,x,blue,navy,gray,black,maroon,magenta,yellow,green,11,,cyan,500,4,2,14,,,,1500,,,,,wkproc,maroon,0,n,x,643,maroon,exp1,17,
